id,name,data,reviewers_rating,review
7,Saurabh Tiwari,"Reviewed in India on October 15, 2022",5.0,"Fast charging, side fingerprint working fine, due to an inexpensive 5g mobile in 16 k camera is not very good but fine, main focus is a 5g mobile of redmi in 16k with 6-128 ram-rom pair. Android 12 can be upadated with miui 13, sometimes facing a little lag problem, battery is fine, some additional features are attractive. Better than other realme, iqoo, infinix 5g mobiles which are nearly 16 k."
7,Arjun Singh Thakur,"Reviewed in India on October 15, 2022",5.0,&nbsp;This is very good products ..Battery life is also good camera quality is good .. Fringer print is also very good
7,Krishna kant,"Reviewed in India on October 15, 2022",5.0,Totally money bekar hai
7,Dinesh Prasad,"Reviewed in India on October 15, 2022",5.0,Best price on deal
7,Vikram,"Reviewed in India on October 15, 2022",5.0,&nbsp;I love this phone and i love Amazon team
7,Himanshu,"Reviewed in India on October 15, 2022",5.0,"Great features, long life bettry, Nice camera, Value of the money. Highly recommended 🔥"
7,Alok Kumar,"Reviewed in India on October 15, 2022",5.0,Nice phone
7,Antony Raj,"Reviewed in India on October 15, 2022",5.0,Battery life not ok
7,Dhananjay Singh,"Reviewed in India on October 14, 2022",5.0,Delivery time is pathetic.<br>Mobile box was opened before delivery to me.<br>Sound Clearaity of the phone is bad.<br>Most of the time can't understand what next person is saying.
7,narsimulu,"Reviewed in India on October 14, 2022",5.0,Not opening
7,Wellington Mhishi,"Reviewed in India on October 14, 2022",5.0,Still failing to put my finger print because I started using a pin
7,Kalia trade links,"Reviewed in India on October 14, 2022",5.0,This phone was delivered to me on 26-9-22 and it stopped working after  one day itself.... I advise all Amazon shoppers not to buy phones from Amazon ever.... And I am a heavy purchaser from Amazon but Amazon is not a good place to buy phones....
7,pramod.pal.baraur.kp.d209312up,"Reviewed in India on October 14, 2022",5.0,One of the worst mobile from MI..<br>Poor Camera quality..<br>Battery life normal..<br>Vivo T1 5G is Better than this price rqnge..
7,maheshwar,"Reviewed in India on October 14, 2022",5.0,Speaker sound is very low
7,Amazon Customer,"Reviewed in India on October 14, 2022",5.0,"Camera quality  &amp; battery backup is not good as compare to other company phone in same budget. Volume of phone is too low,"
7,NITISH,"Reviewed in India on October 14, 2022",5.0,Sound quality is very poor.
7,Anusha B,"Reviewed in India on October 14, 2022",5.0,"My humble request to everyone to steer clear of this phone. Didn't buy this on Amazon as delivery was getting delayed. Bought this from a local Xioami Mobile Store.<br><br>Issues:<br>- Video playback on Browser fails if a call comes amid playback. So, news clips, media clips, or even FB on browser will also fail.<br>- Volume controls go haywire and volume becomes low if a call comes. Becomes mandatory to restart the phone.<br>- If a call comes, and you are unable to pick the call, it keeps ringing even if the call has ended from the opposite end.<br>- Truecaller app has conflicts with the Phone dialer.<br>- Dual-apps have issues, WhatsApp, Truecaller etc.<br>- Apps like Udemy, YouTube get stuck, maybe due to the video player codec issues.<br>- Last call records get deleted automatically.<br>- NO 5G support for my Airtel and Jio sims!<br><br>It was running OS 11, I updated it with the latest available 12 and MiUi versions as well but still no help."
7,Sankalp Singh,"Reviewed in India on October 14, 2022",5.0,Nice one
8,Prashant Srivastava,"Reviewed in India on October 16, 2022",4.0,Battery backup very bad 😡😡
8,Jagadiswar Reddy,"Reviewed in India on October 16, 2022",4.0,Super smooth mobile
8,Naveen Pal,"Reviewed in India on October 16, 2022",4.0,"(Note- I have purchased this phone on the Event of Great Indian Festival after putting offer of SBI Card and get it within the price range of 24,199<br>8 GB RAM + 128 GB ROM Variant<br>This is a very Good Product between a very budgetable and affordable price range. OnePlus has done good job.<br>My Review Ratings (Out of 10)<br>Camera Quality- 7/10<br>Battery Life- 8/10<br>Screen Type and Picture Quality- 8/10<br>Gaming- 6/10<br>Normal Use- 10/10<br>Price Range- 5/10<br><br>I hope this review will help you guys to get guided for purchasing this phone.<br><br>Thanks"
8,Nikhil Shriwas,"Reviewed in India on October 16, 2022",4.0,good
8,Vaibhav Aryan,"Reviewed in India on October 16, 2022",4.0,&nbsp;Just Amazing phone it is.... Camara Just A1 good for new blogger .... Charging time 30min 100%...but battery not so good but ok ok ....
8,desmond,"Reviewed in India on October 16, 2022",4.0,Excellent
8,Kasadi Anji,"Reviewed in India on October 16, 2022",4.0,Not too good ok ok  don't waste money go for another mobile.there are more best mobile in the market tq
8,Allu.Gouthami,"Reviewed in India on October 16, 2022",4.0,"Great product, battery is gud, cam quality is gud<br>I really loved the product"
8,Madan lad,"Reviewed in India on October 16, 2022",4.0,Good
8,P. Anwar Basha,"Reviewed in India on October 16, 2022",4.0,"Excellent Mobile, Value for money,Good battery life. Excellent Camera Quality"
8,Prabhat K.,"Reviewed in India on October 15, 2022",5.0,OnePlus plus support is pathetic
8,Venkatesh Polarapu,"Reviewed in India on October 15, 2022",5.0,Excellent 👌
8,Ajay kumar,"Reviewed in India on October 15, 2022",5.0,Experience of oneplus nord ce 2 5g  is very good. I am happy with this mobile.
8,Vishal kale,"Reviewed in India on October 15, 2022",5.0,Battery backup is very poor
8,deepika,"Reviewed in India on October 15, 2022",5.0,Overall a great mid-segment phone with good camera and decent battery life
8,Gobind kumar,"Reviewed in India on October 15, 2022",5.0,"Yes,  I like it."
8,Amazon Customer,"Reviewed in India on October 15, 2022",5.0,Very nice performance ☺️
8,KAPIL PATE,"Reviewed in India on October 15, 2022",5.0,I am one plus 8T customer these phone have good specs. But after completion of your warranty display is getting damaged without a single scratch on phone.<br>Mine display is got damaged green line appearing after OS 12 update. Do research on internet many other OP devices are damaged post this update. Quality of Hardware is very poor compare to price which we pay. Dont go on YouTube review they are payed one. Do search for display issue of One plus on internet or one plus community you will find many customers like me. I have done my job now it's your decision.
8,Amazon Customer,"Reviewed in India on October 15, 2022",5.0,This Phone Too Good . 🙏🏻❤<br>Love Battery Backup ❤<br>Charging Speed<br>Screen Refreshing Rate 👍🏻<br>Fingerprint Good ❤🙏🏻 😘
8,Shubham singh,"Reviewed in India on October 14, 2022",4.0,I request everyone please don’t buy this phone from Amazon
8,Sunil kumar verma,"Reviewed in India on October 14, 2022",4.0,Achha hai
8,pappu pandey,"Reviewed in India on October 14, 2022",4.0,फोन तो अच्छा चलता है<br>लेकिन बैटरी थोड़ा कम चलता है<br>मिलाजुला के पैसा
8,Ojashvi Singh,"Reviewed in India on October 14, 2022",4.0,Really nice. Love the overall feel of this phone.
8,lokendra singh,"Reviewed in India on October 14, 2022",4.0,Very bad camera/one plus is no more good enough
8,Sumit Mishra,"Reviewed in India on October 14, 2022",4.0,Best phone in this price range with good camera quality and the performance but need to upgrade the battery.
8,Aditya singh,"Reviewed in India on October 14, 2022",4.0,It's too goood
8,Sandip saxena,"Reviewed in India on October 14, 2022",4.0,Nice product. Satisfied..
8,Rajasekar,"Reviewed in India on October 14, 2022",4.0,"This is my 1st Oneplus smartphone. Worthless. Network issue regularly. Hanging most of the times. Speaker clarity faded. Calls attended automatically sometimes. One of the very worst performing phone in my life. I bought Samsung A7 in 2019.Still it's working without any hanging issues.even 4 years old Oppo A57 performance is better than this.If it's continue like this, I'll throw it anywhere. 2 times given visited service centre in just 5 months."
8,BOLLA VINOD KUMAR,"Reviewed in India on October 14, 2022",4.0,Battery life to short
9,K J Sudarshan,"Reviewed in India on October 13, 2022",5.0,"Although bought it for one of the people who work at home thinking it would suffice for their day-to-day tasks, unfortunately, got to know that the phone lags for even basic tasks. Better to put more money and buy a better one."
9,SK SAHARUDDIN,"Reviewed in India on October 12, 2022",5.0,Like
9,Pankaj Prajapati,"Reviewed in India on October 10, 2022",5.0,I broke this mobile because amazon given me used amd third class quality mobile..Network is closed automatically and compnay tolde that your mobile will not work from now..Third class amazon..fraud..
9,inayat,"Reviewed in India on October 4, 2022",5.0,Good
9,Dharmendra kumar,"Reviewed in India on September 29, 2022",5.0,Battery backup is good camera quality is not good . phone is suitable for normal use like YouTube WhatsApp etc.
9,Raj,"Reviewed in India on September 26, 2022",5.0,Good mobile
9,Sandeep Kumar tripathi,"Reviewed in India on September 22, 2022",5.0,Just ok
9,Mohd Nasir,"Reviewed in India on September 22, 2022",5.0,Nice
9,Amazon Customer,"Reviewed in India on September 21, 2022",5.0,&nbsp;Bad experience
9,R.Mubarak Basha,"Reviewed in India on September 20, 2022",5.0,Satisfied
9,Nadeem Khan Qadari,"Reviewed in India on September 19, 2022",4.0,Excellent
9,CA. Abhishek Das,"Reviewed in India on September 18, 2022",4.0,Good phone at this budget
9,Neeraj M.,"Reviewed in India on September 17, 2022",4.0,You have to wait for 2 seconds after every click on Chrome.<br>No good theme for UI
9,Ashish phogat,"Reviewed in India on September 16, 2022",4.0,Good
9,Rayaz Ahmad,"Reviewed in India on September 11, 2022",4.0,This phone is average capacity it does not bear much load it can be used for calling and domestic purposes only we can not expect it for official or commercial use where one have to lot of work through mobile.
9,Amazon Customer,"Reviewed in India on September 4, 2022",4.0,"Useful in daily life common task like calling, YouTube, social media but it hangs a lot and refresh all web pages (not useful for payment while doing from phonepe when website for payment is open in chrome) but students can use it for online study as big screen and can do normal task."
9,Sanapala Raju,"Reviewed in India on September 3, 2022",4.0,Good job
9,Anand Rathore,"Reviewed in India on August 28, 2022",4.0,Good experience till now
9,Mukul Chaudhuri,"Reviewed in India on August 27, 2022",4.0,But comes with tons of junk apps preinstalled.
9,Abhith Padmanabhan,"Reviewed in India on August 27, 2022",4.0,no quality
9,Muhammad iqbal khan,"Reviewed in India on August 20, 2022",4.0,No option for game players boys
9,Kt Jaggrwal,"Reviewed in India on August 17, 2022",4.0,Hang hota h
9,Ajeet Singh,"Reviewed in India on August 13, 2022",4.0,Dont waste your money this product is defective .
